StudentID,Name,Gender,Age,ClassSection,SubjectStream,PreviousGrade,AttendanceRate,StudyHoursPerWeek,ExtracurricularActivities,ParentalSupport,InternetAccess,FamilyIncomeLevel,SleepHours,CommuteTimeMinutes,DisciplinaryActions,AssignmentsCompleted,FinalGrade,Study Hours,Attendance (%),Online Classes Taken
649,Student_649,Female,17,C,Science,72.69065469791322,94.499088412518,17.09371000369762,3,High,Yes,Middle,4.777718291434814,19,0,5,73.20247515061726,16.415872049863356,97.075287817996,True
650,Student_650,Female,15,A,Commerce,81.96206364813418,100.0,22.41366304271988,2,High,Yes,High,6.9583597950330045,31,0,11,72.66144823037293,24.71326628149684,102.55722523047992,False
651,Student_651,Female,15,A,Commerce,93.48956094945343,89.63706538570861,11.553462919118475,2,High,Yes,High,8.221076195999984,35,1,17,78.59893617870192,11.45528195148522,93.10691948745364,True
652,Student_652,Male,16,A,Arts,86.26565029547757,87.60637053265734,,1,High,Yes,Middle,3.6943322443603823,43,0,5,78.21806123568493,27.860020082471348,91.7307023994202,False
653,Student_653,Male,15,A,Commerce,72.3111130944517,86.5550744126187,20.064752531165567,3,High,No,Low,5.389993212881433,51,0,8,69.02605912814992,20.70129169105051,86.43558142676676,True
654,Student_654,Male,15,D,Arts,63.934740912583294,82.1746696575145,23.183483513744346,1,Medium,Yes,Low,6.861704466809305,12,0,10,55.88971911808095,23.84014070569955,86.33756229986663,True
655,Student_655,Male,15,A,Arts,100.0,87.70787074769353,13.052992676887175,2,High,Yes,High,6.104142015912676,34,1,19,79.89382239444822,12.686921617566568,85.82040218932843,False
656,Student_656,Male,15,D,Commerce,75.59218434014488,82.63678871888777,22.127151362399697,2,Medium,Yes,Middle,7.313715251718323,59,0,5,69.379470982574,22.880466430960205,81.72089779172205,True
657,Student_657,Female,17,C,Arts,75.13929291912946,86.34768781015691,10.448396597628122,2,Medium,Yes,Middle,9.205723041525532,46,0,11,65.61029215703905,10.251158879644285,85.80164260320839,True
658,Student_658,Female,15,B,Commerce,74.75874912889996,95.54078028486369,22.341485005019052,0,Low,No,Middle,5.72080355873015,22,0,14,56.94780087150083,21.1357798335345,93.96089144617407,False
659,Student_659,Male,16,A,Science,76.98084760767856,76.94765947776287,18.031036038761187,0,Medium,Yes,Low,,8,0,19,66.224111410748,17.874654565786503,77.1272284508005,False
660,Student_660,Male,16,B,Science,73.55639588076058,94.11902848903236,20.319507319908706,0,Medium,Yes,Low,6.482805815508725,51,0,11,83.4592597071538,22.251253502921287,96.8083026547546,False
661,Student_661,Male,15,C,Commerce,,95.53692053871892,9.94643236625089,1,High,No,Middle,7.204547962109709,47,1,7,62.94179735354428,10.75044620463794,97.49095847107388,True
662,Student_662,Female,16,C,Commerce,69.53141058759608,84.05545178407137,11.629580946340372,2,Medium,Yes,Middle,7.0087001786741405,26,0,8,57.57575588222793,12.78224204333052,82.21589878444655,True
663,Student_663,Male,15,A,Commerce,74.67246729784002,68.02516080793124,20.583369309520307,3,High,Yes,High,10.955797298698814,7,0,10,64.28722139132753,20.585570366683474,65.93859866261191,False
664,Student_664,Female,16,C,Commerce,69.56575228866235,80.13742410324454,11.309911974654796,1,High,Yes,High,9.23436618827137,19,0,18,63.11654413826822,8.403226740382554,77.57138311602674,False
665,Student_665,Female,16,B,Science,67.87154217322836,95.37595637248889,19.77923775259474,1,High,No,Middle,4.628596719044152,39,0,15,74.25718412408648,17.947095004966126,95.64233183944228,True
666,Student_666,Female,15,A,Arts,76.06430227691897,84.81705550160895,8.797173161238526,1,Low,Yes,Middle,5.649797855541237,51,0,11,57.06055940778211,8.363664830922724,80.07452512898169,False
667,Student_667,Female,15,D,Arts,72.45022782579144,77.00558214164072,22.089045276000007,3,High,No,Low,5.833214112687079,42,0,18,68.49856925232538,20.386451757724075,74.33378094508431,False
668,Student_668,Male,17,A,Science,90.0399298858269,80.96180063017427,9.604860111388945,2,Medium,No,Middle,5.148586773808298,37,0,17,75.06722055237803,8.818323767502786,79.58533741214896,True
669,Student_669,Female,15,B,Arts,48.49030191606988,91.72496021203642,,0,High,No,High,4.947455528816298,18,1,8,54.90144645674775,19.472967771505836,94.89107308562347,True
670,Student_670,Female,15,A,Science,85.91506851922462,89.37386854561103,20.753785601876004,2,High,No,Low,6.7324503629578265,52,0,14,76.12191951016182,19.958172491684653,88.97735773209848,False
671,Student_671,Male,17,A,Arts,87.4608519249763,83.08854320664244,12.819369089422551,2,High,No,High,5.890468653982538,5,0,15,77.91233637275472,14.97512387237872,86.10612016004,True
672,Student_672,Female,15,B,Commerce,54.2660976759185,82.06540470548249,20.49215940250836,1,Low,No,High,5.663809500301053,57,0,13,61.52115210029059,20.412691990114062,82.62812908505542,True
673,Student_673,Female,15,A,Commerce,71.57312405919652,81.86593480764942,-3.0,1,Medium,No,Low,10.030710965639194,53,0,13,56.62924765941412,19.964658817152134,80.4430373101907,False
674,Student_674,Female,17,A,Commerce,71.28559134004209,77.62071852401198,13.76694886284357,1,Low,Yes,High,5.9936835688604795,30,0,13,67.013429213704,14.012866279680608,76.32129282570207,False
675,Student_675,Male,15,B,Science,60.924883052821784,97.92300551575552,10.948671895542752,0,Medium,Yes,Middle,6.335248408280198,12,0,16,61.60860162753473,13.072291807032922,94.42483116002052,False
676,Student_676,Female,15,C,Science,67.22183312409125,82.42143624630928,5.224245849964525,0,Low,No,High,,54,0,14,59.85587824303217,6.755715257685964,89.63098202340082,True
677,Student_677,Female,17,B,Arts,63.894241545341714,94.73726816660395,19.09790028379816,0,Medium,No,Low,6.33020729188838,20,1,10,64.6636617209227,18.21062647929231,98.0688058211413,False
678,Student_678,Male,17,A,Arts,92.52270443423625,97.1705284153796,7.61118337182767,2,Low,No,Low,5.251489734322446,42,0,6,75.95816798890883,10.553627581774938,98.9817051417522,True
679,Student_679,Male,16,D,Arts,84.35678393147461,92.98648718518368,17.57206519664785,1,High,No,Low,6.613090444222404,14,0,6,81.3348498918179,16.890281586120224,89.07655813435963,False
680,Student_680,Female,15,D,Science,,81.54703749825562,15.419310703506506,3,Low,No,High,10.013100134344151,46,1,15,70.86158212612891,15.719311702253997,80.19215923213723,True
681,Student_681,Female,16,B,Arts,82.21672064043236,88.22984072269287,21.074856652629173,2,Low,No,Middle,6.277836864602613,41,0,8,64.51523403305929,21.640396902174665,85.30383968962221,True
682,Student_682,Male,16,D,Commerce,63.70948228782771,84.80643514887267,15.187727003060814,0,High,Yes,Low,5.632349896255225,30,1,13,57.77627302538458,15.92027414338256,85.1891398480344,False
683,Student_683,Female,17,A,Arts,69.75479733720226,77.77038511415897,15.023313281917453,3,High,Yes,Middle,7.630345496273532,32,0,7,62.3746925185004,16.217583124381804,74.98846335236705,True
684,Student_684,Male,15,A,Commerce,79.89374561227918,87.59487425377283,21.391224225729772,3,Medium,No,Low,6.541128268510044,16,0,10,78.49347602534822,20.256047597608237,85.58400251242448,False
685,Student_685,Female,15,B,Science,62.778721911080545,75.56768167072158,19.010348174504703,1,Medium,No,Middle,11.108491191509568,24,0,6,61.7818505438251,20.078851074724756,72.86421681670473,False
686,Student_686,Male,17,A,Commerce,82.12998430172388,94.50143510769252,18.89693574309667,3,Medium,No,Middle,5.8196545724101,53,3,19,67.66633051993324,19.76865407860968,93.78217513340007,True
687,Student_687,Female,16,C,Commerce,72.59674601841866,81.28306162161286,,0,Low,Yes,Middle,9.600596080315077,18,0,5,80.80014706187622,19.816313591034785,81.49733656292328,True
688,Student_688,Male,17,A,Commerce,,86.60927724698271,7.786567260757366,1,Medium,No,Low,8.745084324833567,50,1,16,64.88703210985517,7.501952004826274,85.96949141494377,True
689,Student_689,Male,15,B,Science,82.10959968203491,87.26630297236913,21.54073207992189,3,Low,Yes,High,6.427982045317159,39,0,9,79.83287694570618,20.32857961163333,91.86502236860402,False
690,Student_690,Male,17,C,Science,79.4426331148604,82.92876021036739,20.674812764081615,1,Low,Yes,High,6.994727058015405,33,0,12,67.74876335510474,21.395339507268293,85.3620809237268,False
691,Student_691,Male,15,C,Science,71.3903383418092,89.69355041180219,,3,Medium,Yes,High,5.455180212183232,16,0,14,68.25004963073889,9.909196948603572,87.34445201600548,False
692,Student_692,Male,16,D,Science,86.59329803364248,81.2007707470198,15.535517157954793,2,Medium,No,Middle,6.192337705565482,56,1,14,76.22052895188777,15.892338313254266,82.17758779135006,False
693,Student_693,Female,15,A,Arts,64.18936672400102,91.97037837965796,16.764156274234214,2,Low,No,Low,6.417331255596498,22,0,6,70.9568937571474,16.61216274000708,89.86839507346806,False
694,Student_694,Female,16,B,Science,81.15935606944264,74.232162558026,16.193019293589604,0,High,Yes,Middle,7.236780296515684,48,0,14,72.9608246458055,14.191778159965766,73.04679077318394,False
695,Student_695,Male,16,D,Commerce,80.93101257968384,86.0110366363713,19.003159799411208,2,High,Yes,Low,4.880979811038906,6,1,13,75.7387297411099,17.60300202860172,87.44862824619942,True
696,Student_696,Female,15,D,Science,71.9045356068601,100.0,25.5882006909871,2,Low,Yes,Middle,7.467227005504438,6,0,16,69.02184418886576,26.1953644776474,101.99694997175172,False
697,Student_697,Female,15,A,Arts,78.26133022242118,76.9973494031554,23.490600366036972,2,Medium,Yes,Low,6.781197368055027,21,0,12,63.21164073265021,22.70412319508286,75.23505336028842,False
698,Student_698,Female,16,A,Arts,62.488864236146966,79.57804023580118,9.126684839411563,3,Low,No,Low,7.597161701519249,14,0,7,59.10512997380344,8.289054586680264,76.26343147544466,False
699,Student_699,Female,17,B,Arts,84.240270192069,89.11126279727132,20.73241994183629,3,Low,Yes,Low,7.820959963366538,22,0,5,79.0653303938001,19.58649883846976,89.37437329044431,False
700,Student_700,Female,15,D,Commerce,73.15097863557011,86.43665425551679,24.973599917212457,1,Medium,No,Middle,6.661096834216322,26,0,8,66.05352102283464,23.878582632915727,87.74052148126262,True
701,Student_701,Female,16,B,Science,69.7727697948096,87.80504079418847,19.320851124135217,3,High,Yes,High,7.732296665336929,23,1,12,72.01568513763189,21.78485090091974,85.8901743023383,True
702,Student_702,Male,16,D,Science,85.49009225836889,88.9134970411813,-3.0,2,Low,No,Middle,6.869235757861103,57,0,7,83.57028059742215,21.865973845608877,91.36316059387808,True
703,Student_703,Female,17,D,Science,67.9565630945724,90.07777174849416,29.073622674204593,3,High,Yes,Middle,8.115209484142099,5,0,14,60.86025163269813,31.28297754270236,91.99565075829048,False
704,Student_704,Female,15,D,Commerce,,93.87759873564978,23.14225727664189,0,High,No,Low,,28,0,16,57.80944001952969,22.646160445444472,91.91898562793897,False
705,Student_705,Female,16,A,Commerce,59.433708264760966,88.2785492554281,18.495851573850373,1,Medium,No,Low,7.271562251719063,40,0,6,58.9871513408943,17.515219834983558,91.6690358130056,False
706,Student_706,Male,17,D,Arts,81.0600995134564,83.06993876305167,23.27053084450852,1,Low,No,High,6.846331035798901,29,0,11,72.10461989777517,23.846266190255424,86.55212061600415,True
707,Student_707,Female,16,D,Arts,62.19570647503717,90.38058960962184,17.869326998581347,3,Low,Yes,High,8.943723869425018,40,0,8,58.376209930635575,17.94888817498702,96.58359392649272,False
708,Student_708,Female,15,D,Science,92.54794181984364,100.0,17.143418259709733,2,High,No,Low,7.607777843942534,35,1,10,88.4919719745002,16.84716833340674,105.13527915395132,False
709,Student_709,Female,17,C,Commerce,54.18070592116278,83.93893002893941,14.891514585717603,1,High,Yes,High,,35,0,9,58.00676948627667,15.221340031457812,81.23109036136675,True
710,Student_710,Male,16,A,Commerce,91.96456368290038,77.20376556263487,26.38048015299265,0,Medium,No,High,6.292073846104179,6,0,6,74.675913354404,26.436277448397053,79.97871312523228,True
711,Student_711,Female,17,C,Science,77.11017467202619,93.85664535429578,12.089428004347992,0,High,No,Low,6.6571227875097465,23,0,14,59.796554638025995,11.766031377338232,96.49553324406372,False
712,Student_712,Male,15,A,Science,74.03286888129608,84.03695068837122,26.194206348068697,1,Medium,Yes,Middle,6.9983152595412905,57,0,6,58.913558109994355,27.59771791694481,82.99150109010262,True
713,Student_713,Female,17,B,Arts,69.5508091319105,67.6186436318877,19.999184742442228,2,Low,No,High,7.26506102683976,16,0,18,60.88739473084175,17.828719669175488,68.9834178160858,False
714,Student_714,Male,15,C,Arts,,91.77937341720336,8.60416295118835,2,Medium,No,Low,5.583674928584783,14,1,13,54.8884536171526,7.23216571644173,86.14650246653191,False
715,Student_715,Male,16,B,Arts,74.62365297575151,80.71737451236862,19.20589575794853,3,High,Yes,High,6.898003209377612,35,0,15,71.95036115586251,18.023573006995655,75.00121750868972,True
716,Student_716,Male,15,D,Science,86.03301882016521,84.27573374156671,4.399840954090255,3,Low,No,High,6.5288179791176955,49,1,14,68.15119773495059,2.8129359610768914,79.13180792016466,False
717,Student_717,Female,16,B,Science,76.1422764866204,87.65584264455211,20.753048100986213,1,Medium,No,Low,8.62711636413094,26,0,6,89.59860495923884,20.881938014984826,88.82361340883229,True
718,Student_718,Male,16,B,Arts,76.50301761461877,86.52399743823253,22.311388897933945,3,Low,No,High,5.507382536018086,27,0,12,83.67244144737066,23.069518236545683,87.83352483399271,True
719,Student_719,Male,15,B,Arts,71.36387787786144,90.67561453711232,13.445864266087678,3,Medium,No,High,6.973932099987751,56,0,12,64.3943772031731,10.502068524306296,89.85396219758906,False
720,Student_720,Male,16,B,Commerce,74.43054376278933,81.51610903544125,,3,High,Yes,High,5.97192233148931,27,0,5,64.52717131072019,17.030206566179782,86.67961642171903,True
721,Student_721,Male,17,A,Commerce,78.0780176889206,89.10484638540866,28.72494460250172,0,High,No,Middle,9.79449387327969,19,0,5,77.98673152159644,28.242449231678044,92.06607259413651,False
722,Student_722,Female,16,C,Arts,57.89831607343375,,13.96551977442838,3,Low,No,Middle,8.884920403980221,30,1,17,67.68997192986839,13.536735840192234,78.12868702495918,False
723,Student_723,Female,15,A,Arts,61.518145778942866,90.91048384710002,10.646554477660397,1,Low,No,High,4.536463126914104,7,0,8,49.51434006579941,8.718922522860607,90.39456122944377,True
724,Student_724,Female,17,A,Commerce,82.43264094022715,89.92293987210442,25.889980414775593,2,Low,No,Low,5.805679472371393,27,0,6,61.75975798989455,25.41999910553415,87.10388392356052,True
725,Student_725,Female,17,A,Arts,,77.51649038364323,28.77552314318477,3,Medium,No,High,8.30638493810158,24,0,16,63.32115269826615,27.408838805379613,78.75847798980776,True
726,Student_726,Male,16,B,Commerce,73.1601666364732,93.68785692940024,17.022174031087083,2,High,No,High,,49,0,19,71.87866949390421,16.520608371035102,93.59612015510416,False
727,Student_727,Female,16,A,Commerce,75.18433933065393,80.71229243908762,23.068778212450137,3,Low,No,Middle,7.6388976739694705,44,0,5,69.64929137784266,20.489336934451835,78.06335731736829,False
728,Student_728,Male,15,C,Commerce,78.47581705361671,91.46446238624917,25.04885549318529,1,Low,No,Middle,7.286279058639384,43,0,13,78.6405327987152,24.557516358131817,96.54787997783298,False
729,Student_729,Female,17,A,Science,69.60240319690638,87.93829850721073,12.545094604769696,0,Low,Yes,Middle,,12,0,17,55.89367613719585,11.466544210825957,88.11048923108696,False
730,Student_730,Female,15,D,Science,67.21695274597687,99.70546941436098,14.08816498779279,1,Medium,Yes,High,8.171464906596189,22,0,7,51.28281508555759,13.694443416172458,98.45735079595023,False
731,Student_731,Female,16,B,Arts,76.95845255097682,83.21227214102518,24.38524707892841,0,Low,Yes,High,6.564165790420749,45,2,18,73.89704960304559,24.83643614440012,82.45285229264427,False
732,Student_732,Male,17,D,Commerce,65.21627222384969,82.20546563105442,27.110085672251056,3,Low,Yes,Low,5.20111225010961,10,1,18,57.30851716141736,27.042983081628226,87.0614697696803,False
733,Student_733,Female,15,C,Science,79.08252755714472,84.84464315289814,-3.0,3,Medium,No,High,4.464902108210279,31,1,18,55.94994263812488,21.567377963709465,87.57846707240031,True
734,Student_734,Female,15,C,Arts,57.9741639576216,82.5745617373258,11.721113878987676,0,Medium,No,High,6.844541912144349,40,0,5,57.046587624542056,11.17996425919316,82.08750841283045,False
735,Student_735,Female,15,C,Arts,85.29155637325644,91.3995352155364,28.922366670196645,1,Low,Yes,Middle,4.240147503634359,19,1,6,81.00575405874989,29.850693896994283,88.42326617523754,False
736,Student_736,Male,15,C,Arts,79.72597482413043,72.06951513250729,-3.0,1,Low,Yes,Middle,7.376495085513114,41,3,12,63.45330551565474,15.50165527269846,69.56092971802855,True
737,Student_737,Female,15,A,Arts,77.56029734313876,76.57054064682917,,0,Medium,Yes,Middle,6.537952692823885,9,0,9,61.7731310180262,15.39981287116722,75.12411281381507,False
738,Student_738,Female,17,B,Arts,84.82690983945514,76.45757662736645,19.05402700693773,3,High,No,Middle,9.915866554692158,43,0,15,68.12567880037666,19.02283026113941,77.97907390501311,False
739,Student_739,Male,15,C,Commerce,91.65474444462576,92.6024607357886,26.324962524288644,0,Medium,No,Middle,7.51469390873846,13,1,11,76.4643149923021,26.946505650556823,94.87205643874874,True
740,Student_740,Male,17,D,Arts,85.1437006501813,,22.12385585931334,3,High,Yes,Low,6.956162230656522,11,0,10,67.83978736353885,22.587481285495027,96.50828350373028,False
